,Booking_ID,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,avg_price_per_room,is_canceled,arrival_day
381,INN00382,0,4,125,2018,9,2018-09-07,Online,136.0,0,7
382,INN00383,2,2,32,2018,12,2018-12-02,Online,147.9,1,2
383,INN00384,2,0,5,2018,9,2018-09-18,Offline,123.7,0,18
384,INN00385,2,1,91,2018,6,2018-06-19,Online,135.9,1,19
385,INN00386,0,2,102,2017,10,2017-10-16,Offline,109.0,0,16
386,INN00387,2,1,9,2018,3,2018-03-20,Online,186.0,0,20
387,INN00388,1,3,155,2018,12,2018-12-26,Online,115.6,1,26
388,INN00389,0,1,0,2018,5,2018-05-14,Online,221.0,1,14
389,INN00390,0,3,11,2017,9,2017-09-15,Corporate,65.0,0,15
390,INN00391,0,1,0,2018,2,2018-02-19,Corporate,80.0,0,19
391,INN00392,1,4,86,2018,3,2018-03-23,Offline,73.83,0,23
392,INN00393,0,1,18,2018,10,2018-10-18,Corporate,67.0,0,18
393,INN00394,0,2,58,2018,3,2018-03-04,Online,80.3,0,4
394,INN00395,2,1,54,2018,4,2018-04-30,Offline,85.0,0,30
395,INN00396,2,3,25,2018,7,2018-07-23,Online,152.1,1,23
396,INN00397,0,2,107,2017,9,2017-09-09,Online,89.25,0,9
397,INN00398,0,4,100,2018,9,2018-09-28,Offline,110.0,0,28
398,INN00399,1,2,273,2018,5,2018-05-13,Online,95.0,1,13
399,INN00400,0,1,29,2018,3,2018-03-18,Online,79.0,0,18
400,INN00401,0,1,221,2018,8,2018-08-12,Online,80.0,1,12
401,INN00402,2,2,213,2018,10,2018-10-01,Online,102.85,1,1
402,INN00403,1,2,198,2018,9,2018-09-09,Online,90.0,1,9
403,INN00404,1,2,81,2018,1,2018-01-29,Online,62.37,0,29
404,INN00405,0,1,23,2018,4,2018-04-08,Online,98.0,0,8
405,INN00406,0,3,26,2017,9,2017-09-17,Online,117.67,1,17
406,INN00407,2,1,20,2018,6,2018-06-18,Online,141.0,0,18
407,INN00408,1,3,124,2018,12,2018-12-26,Online,156.61,1,26
408,INN00409,0,3,85,2018,8,2018-08-03,Online,152.1,1,3
409,INN00410,0,1,167,2018,8,2018-08-06,Online,105.3,1,6
410,INN00411,1,3,71,2018,5,2018-05-30,Online,119.85,0,30
411,INN00412,0,2,48,2018,11,2018-11-04,Online,97.2,0,4
412,INN00413,0,1,37,2018,5,2018-05-13,Online,116.1,0,13
413,INN00414,2,2,76,2018,5,2018-05-29,Online,150.45,1,29
414,INN00415,0,1,13,2018,1,2018-01-20,Offline,71.0,0,20
415,INN00416,1,0,3,2018,6,2018-06-27,Complementary,0.0,0,27
416,INN00417,1,2,75,2017,12,2017-12-07,Offline,60.0,0,7
417,INN00418,0,1,5,2018,4,2018-04-05,Corporate,89.0,0,5
418,INN00419,2,0,386,2018,10,2018-10-23,Online,115.0,1,23
419,INN00420,1,1,180,2018,5,2018-05-02,Offline,100.0,0,2
420,INN00421,1,3,122,2018,11,2018-11-14,Online,75.9,1,14
421,INN00422,1,2,224,2017,10,2017-10-02,Offline,65.0,0,2
422,INN00423,2,2,24,2018,5,2018-05-29,Online,104.55,0,29
423,INN00424,2,2,162,2018,10,2018-10-14,Online,115.0,1,14
424,INN00425,1,1,25,2018,7,2018-07-02,Online,187.0,1,2
425,INN00426,0,1,1,2018,8,2018-08-04,Online,115.0,0,4
426,INN00427,0,4,236,2018,9,2018-09-27,Online,84.43,1,27
427,INN00428,2,3,120,2018,4,2018-04-08,Online,90.95,1,8
428,INN00429,1,3,12,2018,3,2018-03-24,Online,208.0,0,24
429,INN00430,2,4,224,2018,9,2018-09-03,Online,97.18,1,3
430,INN00431,0,4,33,2017,10,2017-10-21,Offline,79.11,0,21
431,INN00432,0,2,24,2018,5,2018-05-13,Complementary,0.0,0,13
432,INN00433,0,1,22,2017,9,2017-09-08,Online,120.0,0,8
433,INN00434,0,3,10,2017,10,2017-10-20,Online,126.0,0,20
434,INN00435,0,2,15,2018,2,2018-02-16,Online,91.0,1,16
435,INN00436,0,5,230,2018,9,2018-09-06,Online,137.0,1,6
436,INN00437,0,4,54,2018,3,2018-03-16,Offline,67.32,0,16
437,INN00438,0,1,45,2017,10,2017-10-23,Online,81.62,0,23
438,INN00439,1,3,63,2018,10,2018-10-24,Online,123.66,0,24
439,INN00440,2,1,166,2018,8,2018-08-06,Online,94.5,0,6
440,INN00441,1,4,148,2018,8,2018-08-22,Online,96.3,1,22
441,INN00442,2,1,136,2018,8,2018-08-13,Online,88.01,0,13
442,INN00443,1,3,37,2018,3,2018-03-10,Online,81.9,0,10
443,INN00444,0,4,66,2018,5,2018-05-11,Online,119.85,0,11
444,INN00445,0,1,11,2017,10,2017-10-23,Offline,83.5,0,23
445,INN00446,0,1,1,2018,4,2018-04-01,Corporate,67.0,0,1
446,INN00447,2,2,7,2018,6,2018-06-19,Online,156.0,0,19
447,INN00448,0,1,43,2017,10,2017-10-13,Offline,85.0,0,13
448,INN00449,3,5,5,2018,4,2018-04-04,Online,126.75,1,4
449,INN00450,1,1,247,2018,6,2018-06-06,Online,115.0,1,6
450,INN00451,2,1,24,2018,10,2018-10-16,Online,107.1,1,16
451,INN00452,0,1,53,2018,10,2018-10-14,Offline,120.0,0,14
452,INN00453,2,1,52,2018,11,2018-11-19,Online,93.6,0,19
453,INN00454,0,1,56,2018,6,2018-06-08,Offline,120.0,0,8
454,INN00455,0,1,12,2018,6,2018-06-08,Offline,90.0,0,8
455,INN00456,0,5,230,2018,9,2018-09-06,Online,137.0,1,6
456,INN00457,1,3,92,2018,10,2018-10-31,Online,106.43,1,31
457,INN00458,0,3,2,2018,5,2018-05-31,Online,87.78,0,31
458,INN00459,0,2,74,2017,9,2017-09-18,Offline,101.5,0,18
459,INN00460,0,1,82,2018,6,2018-06-23,Online,85.5,1,23
460,INN00461,0,3,37,2018,10,2018-10-13,Offline,95.0,0,13
461,INN00462,2,2,147,2018,7,2018-07-01,Online,103.7,0,1
462,INN00463,0,1,2,2017,8,2017-08-26,Corporate,65.0,0,26
463,INN00464,2,6,166,2018,8,2018-08-18,Online,100.12,1,18
464,INN00465,1,3,28,2018,4,2018-04-11,Online,156.25,0,11
465,INN00466,1,2,309,2018,5,2018-05-13,Online,101.0,1,13
466,INN00467,1,3,54,2018,7,2018-07-04,Online,161.1,0,4
467,INN00468,1,3,49,2018,12,2018-12-08,Online,83.8,0,8
468,INN00469,0,1,1,2018,6,2018-06-18,Online,168.0,0,18
469,INN00470,2,1,0,2017,12,2017-12-27,Offline,58.0,0,27
470,INN00471,2,1,4,2017,8,2017-08-08,Offline,94.5,0,8
471,INN00472,0,4,60,2017,12,2017-12-09,Online,96.3,0,9
472,INN00473,0,1,157,2017,8,2017-08-14,Online,76.5,0,14
473,INN00474,2,3,268,2018,4,2018-04-08,Offline,78.0,0,8
474,INN00475,1,1,38,2018,9,2018-09-26,Online,112.59,1,26
475,INN00476,2,1,30,2018,6,2018-06-12,Online,187.04,1,12
476,INN00477,0,1,2,2018,10,2018-10-11,Online,169.0,0,11
477,INN00478,3,7,217,2018,12,2018-12-05,Online,46.63,0,5
478,INN00479,0,3,143,2018,8,2018-08-25,Offline,100.0,0,25
479,INN00480,0,3,179,2018,10,2018-10-19,Online,85.5,0,19
480,INN00481,0,2,188,2018,6,2018-06-15,Online,130.0,1,15
481,INN00482,2,2,94,2018,7,2018-07-08,Online,146.7,0,8
482,INN00483,0,2,32,2017,11,2017-11-20,Offline,73.0,0,20
483,INN00484,2,2,2,2018,4,2018-04-01,Online,143.22,0,1
484,INN00485,0,3,70,2017,10,2017-10-22,Online,89.25,0,22
485,INN00486,1,0,4,2018,9,2018-09-19,Offline,85.0,0,19
486,INN00487,2,0,34,2018,2,2018-02-28,Complementary,6.5,0,28
487,INN00488,0,1,16,2018,3,2018-03-08,Online,83.03,1,8
488,INN00489,1,3,24,2018,2,2018-02-11,Online,91.0,1,11
489,INN00490,2,2,78,2018,4,2018-04-10,Online,80.75,0,10
490,INN00491,1,2,305,2018,11,2018-11-04,Online,89.0,1,4
491,INN00492,0,3,37,2018,10,2018-10-13,Offline,105.0,0,13
492,INN00493,2,5,98,2018,4,2018-04-30,Online,109.81,0,30
493,INN00494,1,3,14,2018,12,2018-12-05,Online,70.88,0,5
494,INN00495,0,2,44,2018,11,2018-11-23,Online,83.6,0,23
495,INN00496,2,1,1,2018,2,2018-02-28,Online,60.0,1,28
496,INN00497,0,3,213,2018,6,2018-06-07,Online,130.0,1,7
497,INN00498,1,1,5,2018,4,2018-04-04,Online,95.0,0,4
498,INN00499,0,1,55,2018,4,2018-04-06,Offline,104.0,0,6
499,INN00500,0,3,139,2018,2,2018-02-11,Offline,62.0,0,11
500,INN00501,2,1,44,2018,4,2018-04-23,Offline,95.0,0,23
501,INN00502,2,1,18,2018,2,2018-02-28,Online,145.0,0,28
502,INN00503,1,0,0,2018,10,2018-10-17,Corporate,95.0,0,17
503,INN00504,0,2,192,2018,6,2018-06-24,Offline,95.0,0,24
504,INN00505,2,4,152,2018,6,2018-06-18,Offline,80.75,0,18
505,INN00506,0,4,42,2018,8,2018-08-30,Online,142.2,0,30
506,INN00507,2,3,209,2018,10,2018-10-21,Online,128.7,1,21
507,INN00508,2,3,69,2018,3,2018-03-20,Online,90.95,0,20
508,INN00509,1,2,80,2018,11,2018-11-18,Online,93.6,0,18
509,INN00510,1,2,49,2017,11,2017-11-09,Offline,60.0,0,9
510,INN00511,0,3,143,2018,8,2018-08-25,Offline,90.0,0,25
511,INN00512,2,1,67,2017,12,2017-12-05,Online,95.4,0,5
512,INN00513,0,2,41,2018,10,2018-10-21,Online,160.0,1,21
513,INN00514,2,1,154,2018,10,2018-10-30,Online,104.1,1,30
514,INN00515,0,1,55,2018,4,2018-04-06,Offline,104.0,0,6
515,INN00516,0,4,2,2018,8,2018-08-03,Offline,109.0,0,3
516,INN00517,2,4,99,2018,4,2018-04-10,Online,93.78,1,10
517,INN00518,0,2,14,2017,10,2017-10-14,Corporate,95.0,0,14
518,INN00519,0,1,0,2018,10,2018-10-15,Online,140.0,0,15
519,INN00520,1,3,22,2017,12,2017-12-24,Online,87.0,0,24
520,INN00521,2,1,7,2018,3,2018-03-05,Online,85.85,0,5
521,INN00522,1,3,84,2018,3,2018-03-24,Online,99.45,0,24
522,INN00523,0,4,109,2018,5,2018-05-04,Online,120.28,0,4
523,INN00524,0,3,71,2018,6,2018-06-14,Offline,120.0,0,14
524,INN00525,2,0,4,2018,4,2018-04-03,Online,77.77,0,3
525,INN00526,0,3,71,2018,6,2018-06-14,Offline,120.0,0,14
526,INN00527,0,1,58,2018,6,2018-06-10,Online,116.1,0,10
527,INN00528,0,1,133,2018,7,2018-07-23,Online,189.0,1,23
528,INN00529,2,1,27,2018,6,2018-06-26,Online,152.67,1,26
529,INN00530,2,3,27,2018,2,2018-02-04,Online,66.31,0,4
530,INN00531,0,1,9,2017,9,2017-09-10,Online,95.0,0,10
531,INN00532,0,3,86,2018,12,2018-12-08,Online,122.0,1,8
532,INN00533,0,3,13,2017,12,2017-12-17,Offline,58.0,0,17
533,INN00534,1,3,0,2018,12,2018-12-05,Online,89.89,0,5
534,INN00535,0,2,5,2018,6,2018-06-21,Online,156.0,0,21
535,INN00536,1,3,82,2018,3,2018-03-24,Online,99.45,0,24
536,INN00537,0,2,330,2018,8,2018-08-31,Online,172.8,1,31
537,INN00538,1,3,3,2018,8,2018-08-22,Online,98.56,0,22
538,INN00539,0,1,35,2018,3,2018-03-10,Online,71.1,1,10
539,INN00540,6,15,12,2018,3,2018-03-30,Online,128.06,1,30
540,INN00541,0,1,0,2018,11,2018-11-19,Complementary,0.0,0,19
541,INN00542,0,1,7,2018,4,2018-04-07,Online,106.0,0,7
542,INN00543,0,4,47,2018,9,2018-09-27,Online,130.61,1,27
543,INN00544,2,3,117,2018,6,2018-06-17,Online,105.74,0,17
544,INN00545,0,2,2,2018,6,2018-06-10,Online,136.0,0,10
545,INN00546,0,1,26,2018,6,2018-06-08,Offline,120.0,0,8
546,INN00547,2,2,75,2018,12,2018-12-02,Online,74.8,0,2
547,INN00548,0,2,256,2018,6,2018-06-15,Online,112.0,1,15
548,INN00549,1,0,137,2018,8,2018-08-21,Online,121.5,0,21
549,INN00550,0,4,92,2017,10,2017-10-07,Offline,70.0,0,7
550,INN00551,0,1,1,2018,11,2018-11-29,Offline,75.0,0,29
551,INN00552,0,1,18,2018,1,2018-01-02,Offline,54.0,0,2
552,INN00553,1,2,78,2018,3,2018-03-25,Online,100.0,1,25
553,INN00554,0,1,8,2018,4,2018-04-23,Complementary,0.0,0,23
554,INN00555,4,9,30,2018,11,2018-11-02,Online,186.22,1,2
555,INN00556,2,0,117,2018,11,2018-11-13,Online,79.2,0,13
556,INN00557,1,1,10,2018,3,2018-03-19,Online,103.0,0,19
557,INN00558,2,2,56,2017,9,2017-09-25,Offline,185.0,0,25
558,INN00559,0,2,8,2017,10,2017-10-20,Online,135.0,0,20
559,INN00560,2,0,386,2018,10,2018-10-23,Online,115.0,1,23
560,INN00561,0,2,273,2017,7,2017-07-17,Online,109.0,1,17
561,INN00562,0,1,33,2018,11,2018-11-26,Online,104.0,1,26
562,INN00563,2,5,184,2018,8,2018-08-03,Online,130.05,0,3
563,INN00564,1,3,232,2018,9,2018-09-05,Online,100.3,1,5
564,INN00565,0,2,188,2018,6,2018-06-15,Online,130.0,1,15
565,INN00566,0,2,102,2017,10,2017-10-16,Offline,109.0,0,16
566,INN00567,2,2,45,2018,10,2018-10-07,Online,139.5,1,7
567,INN00568,0,1,1,2018,2,2018-02-03,Corporate,66.0,0,3
568,INN00569,2,2,63,2018,9,2018-09-03,Online,106.88,0,3
569,INN00570,2,2,89,2018,9,2018-09-16,Online,149.4,0,16
570,INN00571,0,2,63,2018,4,2018-04-26,Online,109.35,0,26
571,INN00572,0,3,304,2018,11,2018-11-03,Online,89.0,1,3
572,INN00573,2,1,1,2018,4,2018-04-09,Online,115.0,0,9
573,INN00574,0,1,51,2018,3,2018-03-16,Corporate,85.5,0,16
574,INN00575,0,2,110,2018,4,2018-04-20,Online,90.95,0,20
575,INN00576,2,1,20,2018,7,2018-07-30,Online,117.55,0,30
576,INN00577,0,1,50,2018,10,2018-10-19,Online,108.0,1,19
577,INN00578,0,3,48,2018,10,2018-10-11,Online,139.5,0,11
578,INN00579,0,3,96,2018,9,2018-09-13,Online,129.88,1,13
579,INN00580,1,4,148,2017,12,2017-12-30,Offline,67.0,0,30
580,INN00581,1,1,25,2018,10,2018-10-03,Online,129.0,1,3
581,INN00582,2,5,148,2018,6,2018-06-25,Online,79.53,1,25
582,INN00583,1,3,114,2018,8,2018-08-22,Offline,72.25,0,22
583,INN00584,0,2,257,2017,7,2017-07-01,Offline,80.0,0,1
584,INN00585,2,5,105,2018,6,2018-06-11,Online,119.85,0,11
585,INN00586,1,2,4,2017,11,2017-11-02,Online,117.0,0,2
586,INN00587,2,2,67,2017,9,2017-09-06,Complementary,29.0,0,6
587,INN00588,2,2,61,2018,9,2018-09-02,Online,118.8,0,2
588,INN00589,0,2,79,2018,12,2018-12-30,Offline,192.03,0,30
589,INN00590,0,1,74,2018,5,2018-05-21,Online,168.3,0,21
590,INN00591,0,1,120,2018,5,2018-05-12,Online,72.76,0,12
591,INN00592,0,3,157,2018,12,2018-12-08,Offline,68.0,0,8
592,INN00593,0,4,4,2018,1,2018-01-06,Online,89.0,0,6
593,INN00594,2,5,46,2018,8,2018-08-28,Online,124.46,0,28
594,INN00595,2,1,41,2018,3,2018-03-13,Corporate,70.33,0,13
595,INN00596,1,4,84,2018,6,2018-06-15,Online,170.1,0,15
596,INN00597,0,2,245,2018,6,2018-06-17,Online,75.0,1,17
597,INN00598,0,3,27,2018,6,2018-06-29,Online,125.25,0,29
598,INN00599,3,7,74,2017,7,2017-07-27,Online,55.9,0,27
599,INN00600,1,2,85,2018,6,2018-06-20,Online,126.9,1,20
600,INN00601,0,2,6,2018,2,2018-02-26,Online,79.0,1,26
601,INN00602,2,3,256,2018,10,2018-10-23,Online,94.35,1,23
602,INN00603,0,2,265,2018,6,2018-06-24,Online,109.0,1,24
603,INN00604,2,3,64,2018,4,2018-04-15,Online,112.2,0,15
604,INN00605,0,1,0,2017,10,2017-10-01,Corporate,109.0,0,1
605,INN00606,0,2,91,2018,9,2018-09-14,Corporate,65.0,0,14
606,INN00607,1,3,127,2018,4,2018-04-28,Offline,90.0,0,28
607,INN00608,0,3,73,2018,7,2018-07-14,Offline,85.0,0,14
608,INN00609,0,4,36,2018,12,2018-12-28,Online,168.73,0,28
609,INN00610,1,3,17,2018,12,2018-12-08,Online,100.38,0,8
610,INN00611,2,5,164,2018,7,2018-07-27,Online,99.45,1,27
611,INN00612,0,1,0,2018,9,2018-09-27,Corporate,160.0,0,27
612,INN00613,2,1,37,2018,10,2018-10-02,Online,126.0,0,2
613,INN00614,1,2,191,2018,8,2018-08-01,Offline,96.9,0,1
614,INN00615,2,4,33,2017,10,2017-10-17,Online,95.0,0,17
615,INN00616,2,1,32,2017,9,2017-09-05,Online,94.5,0,5
616,INN00617,1,1,3,2017,9,2017-09-07,Offline,98.8,0,7
617,INN00618,2,1,53,2018,7,2018-07-10,Online,100.5,0,10
618,INN00619,1,0,8,2018,6,2018-06-19,Complementary,0.0,0,19
619,INN00620,2,1,107,2018,5,2018-05-29,Online,80.75,1,29
620,INN00621,0,1,55,2018,4,2018-04-06,Offline,104.0,0,6
621,INN00622,1,2,84,2018,4,2018-04-29,Offline,89.75,0,29
622,INN00623,0,2,0,2017,8,2017-08-25,Online,156.0,0,25
623,INN00624,1,1,1,2018,6,2018-06-11,Online,136.0,0,11
624,INN00625,0,2,29,2018,12,2018-12-02,Corporate,85.0,0,2
625,INN00626,0,4,41,2017,10,2017-10-14,Online,87.54,0,14
626,INN00627,0,2,86,2017,9,2017-09-09,Corporate,100.0,0,9
627,INN00628,2,2,167,2018,10,2018-10-01,Online,108.9,1,1
628,INN00629,0,3,34,2018,6,2018-06-14,Online,107.1,0,14
629,INN00630,1,2,101,2018,4,2018-04-04,Online,80.0,1,4
630,INN00631,0,3,259,2018,5,2018-05-05,Online,90.0,1,5
631,INN00632,0,2,122,2018,5,2018-05-12,Online,105.3,0,12
632,INN00633,0,1,1,2018,2,2018-02-11,Online,80.0,0,11
633,INN00634,0,2,107,2018,8,2018-08-25,Online,142.2,0,25
634,INN00635,0,3,35,2018,4,2018-04-05,Online,131.4,0,5
635,INN00636,0,2,192,2018,6,2018-06-24,Offline,95.0,0,24
636,INN00637,0,2,4,2018,4,2018-04-01,Online,111.0,1,1
637,INN00638,1,3,85,2018,10,2018-10-06,Offline,85.0,0,6
638,INN00639,0,4,137,2018,8,2018-08-24,Online,130.95,1,24
639,INN00640,0,2,74,2017,9,2017-09-18,Offline,101.5,0,18
640,INN00641,2,1,116,2018,2,2018-02-28,Offline,82.0,0,28
641,INN00642,2,2,34,2017,9,2017-09-13,Online,94.5,0,13
642,INN00643,2,1,56,2018,8,2018-08-28,Online,109.8,1,28
643,INN00644,2,4,149,2018,7,2018-07-10,Online,72.25,1,10
644,INN00645,2,2,12,2018,2,2018-02-06,Online,55.72,0,6
645,INN00646,1,1,52,2018,10,2018-10-17,Online,158.4,1,17
646,INN00647,1,4,191,2018,3,2018-03-30,Offline,69.0,0,30
647,INN00648,0,3,37,2018,10,2018-10-13,Offline,105.0,0,13
648,INN00649,0,3,57,2018,12,2018-12-29,Online,219.6,1,29
649,INN00650,2,3,9,2018,1,2018-01-08,Offline,44.8,0,8
650,INN00651,0,1,7,2018,10,2018-10-26,Online,120.0,0,26
651,INN00652,1,2,78,2018,3,2018-03-25,Online,100.0,1,25
652,INN00653,0,1,0,2018,6,2018-06-07,Online,109.0,0,7
653,INN00654,1,2,78,2018,8,2018-08-19,Online,115.68,0,19
654,INN00655,1,2,31,2018,9,2018-09-16,Offline,75.0,0,16
655,INN00656,0,2,37,2018,6,2018-06-17,Offline,134.1,0,17
656,INN00657,2,1,8,2018,5,2018-05-29,Online,124.1,0,29
657,INN00658,0,2,32,2018,8,2018-08-17,Online,214.75,0,17
658,INN00659,1,2,48,2018,10,2018-10-31,Offline,75.0,0,31
659,INN00660,1,2,89,2017,11,2017-11-23,Online,72.25,0,23
660,INN00661,1,0,0,2018,3,2018-03-07,Corporate,80.0,0,7
661,INN00662,0,1,15,2018,9,2018-09-20,Online,139.0,0,20
662,INN00663,0,1,10,2018,1,2018-01-28,Corporate,66.0,0,28
663,INN00664,0,3,43,2018,5,2018-05-31,Online,115.5,0,31
664,INN00665,1,1,27,2018,8,2018-08-08,Online,195.5,0,8
665,INN00666,2,0,386,2018,10,2018-10-23,Online,115.0,1,23
666,INN00667,0,1,72,2017,9,2017-09-18,Offline,84.0,0,18
667,INN00668,2,1,10,2018,10,2018-10-16,Online,107.8,0,16
668,INN00669,0,3,37,2018,10,2018-10-13,Offline,105.0,0,13
669,INN00670,2,3,170,2018,4,2018-04-08,Offline,78.0,0,8
670,INN00671,0,2,265,2018,6,2018-06-24,Offline,90.0,0,24
671,INN00672,1,1,49,2018,7,2018-07-09,Online,105.3,1,9
672,INN00673,0,3,51,2018,2,2018-02-25,Online,80.3,0,25
673,INN00674,1,0,3,2018,2,2018-02-08,Online,129.0,0,8
674,INN00675,0,2,265,2018,6,2018-06-24,Online,115.0,1,24
675,INN00676,2,0,34,2018,9,2018-09-11,Online,125.1,0,11
676,INN00677,0,1,1,2018,2,2018-02-27,Online,103.0,0,27
677,INN00678,2,0,77,2018,5,2018-05-01,Online,125.1,0,1
678,INN00679,2,5,60,2018,6,2018-06-17,Online,96.17,1,17
679,INN00680,2,2,56,2017,9,2017-09-25,Offline,185.0,0,25
680,INN00681,2,0,0,2018,6,2018-06-12,Online,69.74,0,12
681,INN00682,2,3,136,2018,7,2018-07-09,Online,172.55,1,9
682,INN00683,0,3,4,2018,1,2018-01-28,Online,95.0,0,28
683,INN00684,1,2,68,2018,9,2018-09-09,Online,166.35,0,9
684,INN00685,0,1,1,2018,11,2018-11-18,Online,108.0,0,18
685,INN00686,1,3,61,2018,3,2018-03-21,Online,102.0,0,21
686,INN00687,1,2,40,2018,5,2018-05-13,Online,203.73,0,13
687,INN00688,2,5,6,2018,11,2018-11-17,Online,78.69,1,17
688,INN00689,0,3,58,2018,11,2018-11-03,Online,79.2,1,3
689,INN00690,0,2,35,2018,3,2018-03-16,Online,76.5,0,16
690,INN00691,0,2,177,2018,6,2018-06-03,Online,100.0,1,3
691,INN00692,0,4,13,2018,12,2018-12-14,Online,88.4,0,14
692,INN00693,2,4,245,2018,7,2018-07-06,Online,110.0,1,6
693,INN00694,1,2,189,2018,10,2018-10-28,Online,109.8,1,28
694,INN00695,2,1,271,2018,12,2018-12-03,Offline,78.3,0,3
695,INN00696,0,2,257,2017,7,2017-07-01,Online,101.5,1,1
696,INN00697,2,4,207,2018,7,2018-07-28,Online,80.75,0,28
697,INN00698,2,2,108,2018,12,2018-12-25,Online,104.0,0,25
698,INN00699,0,3,39,2018,3,2018-03-15,Online,51.19,0,15
699,INN00700,0,1,11,2018,11,2018-11-05,Online,150.0,1,5
700,INN00701,1,2,177,2018,8,2018-08-12,Online,127.8,1,12
701,INN00702,0,1,15,2017,9,2017-09-17,Online,115.0,0,17
702,INN00703,0,1,10,2018,5,2018-05-05,Online,156.0,0,5
703,INN00704,2,2,60,2018,12,2018-12-23,Online,130.9,1,23
704,INN00705,0,3,21,2018,10,2018-10-04,Online,116.1,1,4
705,INN00706,2,0,24,2018,9,2018-09-11,Online,71.69,0,11
706,INN00707,2,3,76,2018,4,2018-04-24,Offline,98.5,0,24
707,INN00708,0,3,146,2018,7,2018-07-13,Online,94.5,0,13
708,INN00709,0,2,188,2018,6,2018-06-15,Online,130.0,1,15
709,INN00710,2,1,114,2017,7,2017-07-11,Online,76.5,1,11
710,INN00711,0,4,256,2018,8,2018-08-31,Online,90.95,1,31
711,INN00712,1,3,210,2017,10,2017-10-08,Offline,72.75,0,8
712,INN00713,0,1,16,2018,11,2018-11-16,Online,93.0,0,16
713,INN00714,0,2,64,2018,9,2018-09-16,Online,168.3,0,16
714,INN00715,0,3,105,2018,10,2018-10-12,Offline,75.0,0,12
715,INN00716,1,0,0,2017,8,2017-08-09,Online,105.0,0,9
716,INN00717,2,0,37,2018,2,2018-02-14,Online,78.5,0,14
717,INN00718,2,5,54,2018,7,2018-07-02,Online,119.7,1,2
718,INN00719,0,3,81,2018,9,2018-09-07,Online,168.3,1,7
719,INN00720,0,1,2,2018,5,2018-05-27,Online,197.0,0,27
720,INN00721,2,0,61,2017,10,2017-10-04,Offline,91.0,0,4
721,INN00722,2,3,11,2018,2,2018-02-13,Offline,85.0,0,13
722,INN00723,2,2,4,2018,2,2018-02-05,Online,81.0,1,5
723,INN00724,0,2,63,2017,9,2017-09-04,Offline,116.0,0,4
724,INN00725,0,2,320,2018,8,2018-08-18,Online,115.0,1,18
725,INN00726,1,3,3,2018,2,2018-02-15,Online,106.0,0,15
726,INN00727,2,1,62,2018,4,2018-04-16,Online,118.8,1,16
727,INN00728,0,3,91,2018,10,2018-10-20,Online,132.3,1,20
728,INN00729,1,0,123,2018,8,2018-08-21,Online,146.7,0,21
729,INN00730,0,3,13,2018,3,2018-03-02,Online,86.8,0,2
730,INN00731,0,4,152,2018,11,2018-11-01,Offline,98.0,0,1
731,INN00732,1,1,180,2018,5,2018-05-02,Offline,100.0,0,2
732,INN00733,4,10,222,2018,8,2018-08-14,Online,158.95,1,14
733,INN00734,2,2,47,2018,9,2018-09-18,Online,119.52,0,18
734,INN00735,0,3,88,2018,5,2018-05-03,Offline,117.0,0,3
735,INN00736,0,3,26,2018,4,2018-04-27,Online,140.67,1,27
736,INN00737,2,3,17,2017,10,2017-10-15,Online,94.95,0,15
737,INN00738,2,5,104,2018,5,2018-05-11,Online,109.65,1,11
738,INN00739,1,2,7,2018,12,2018-12-30,Online,120.0,0,30
739,INN00740,1,2,128,2018,3,2018-03-18,Online,67.22,0,18
740,INN00741,0,3,11,2018,3,2018-03-16,Offline,62.0,0,16
741,INN00742,0,1,6,2018,3,2018-03-04,Online,91.0,0,4
742,INN00743,2,4,23,2018,3,2018-03-17,Offline,68.0,0,17
743,INN00744,0,3,304,2018,11,2018-11-03,Online,89.0,1,3
744,INN00745,2,1,4,2017,8,2017-08-08,Offline,94.5,0,8
745,INN00746,1,2,25,2018,8,2018-08-15,Online,187.0,1,15
746,INN00747,0,4,65,2018,12,2018-12-21,Offline,122.65,0,21
747,INN00748,0,1,21,2018,2,2018-02-25,Corporate,68.0,0,25
748,INN00749,1,1,45,2018,3,2018-03-19,Online,131.4,1,19
749,INN00750,2,3,25,2018,4,2018-04-15,Online,149.4,1,15
750,INN00751,0,2,5,2018,5,2018-05-24,Corporate,100.0,0,24
751,INN00752,1,1,247,2018,6,2018-06-06,Online,115.0,1,6
752,INN00753,0,3,6,2018,10,2018-10-20,Online,160.0,0,20
753,INN00754,2,1,25,2018,4,2018-04-16,Online,127.67,0,16
754,INN00755,0,3,52,2018,12,2018-12-07,Online,79.2,0,7
755,INN00756,0,2,18,2017,12,2017-12-01,Online,69.0,0,1
756,INN00757,0,4,296,2018,9,2018-09-21,Online,117.0,1,21
757,INN00758,1,1,174,2017,10,2017-10-10,Online,70.0,1,10
758,INN00759,0,3,31,2018,3,2018-03-08,Online,114.3,0,8
759,INN00760,0,3,166,2018,11,2018-11-01,Online,110.0,1,1
760,INN00761,0,3,30,2018,9,2018-09-01,Online,181.8,0,1
761,INN00762,2,2,68,2018,4,2018-04-01,Online,75.65,1,1
762,INN00763,2,3,194,2018,4,2018-04-17,Online,77.23,0,17
